city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,company_size_missing,company_type_missing
city_149,0.6890000000000001,Male,1,no_enrollment,2,STEM,10.0,2,Funded Startup,1,52,0,0,0
city_97,0.925,Male,0,Full time course,2,STEM,6.0,-1,Unknown,2,6,1,1,1
city_162,0.767,Unknown,1,no_enrollment,1,Unknown,2.0,1,Early Stage Startup,1,36,0,0,0
city_114,0.926,Male,1,no_enrollment,1,Unknown,21.0,5,Pvt Ltd,0,59,0,0,0
city_21,0.624,Female,1,no_enrollment,2,STEM,4.0,2,Pvt Ltd,1,64,1,0,0
city_37,0.794,Male,1,no_enrollment,3,STEM,10.0,-1,Unknown,2,7,0,1,1
city_103,0.92,Male,1,Part time course,2,STEM,3.0,2,Unknown,2,107,1,0,1
city_102,0.804,Male,1,no_enrollment,2,STEM,9.0,-1,Unknown,5,98,0,1,1
city_16,0.91,Unknown,0,Full time course,2,STEM,6.0,-1,Unknown,1,46,0,1,1
city_61,0.913,Male,1,no_enrollment,2,STEM,4.0,2,Pvt Ltd,1,222,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,2,162,1,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,14.0,2,Pvt Ltd,0,22,1,0,0
city_19,0.682,Male,1,no_enrollment,2,STEM,7.0,2,Pvt Ltd,1,73,0,0,0
city_21,0.624,Male,1,no_enrollment,3,No Major,10.0,3,Funded Startup,1,22,1,0,0
city_50,0.8959999999999999,Male,1,no_enrollment,3,Humanities,21.0,6,NGO,5,18,0,0,0
city_13,0.8270000000000001,Male,1,no_enrollment,2,STEM,21.0,6,Pvt Ltd,5,16,0,0,0
city_65,0.802,Male,1,no_enrollment,2,Unknown,21.0,5,Pvt Ltd,1,6,0,0,0
city_65,0.802,Male,1,no_enrollment,1,Unknown,8.0,5,Pvt Ltd,1,13,0,0,0
city_50,0.8959999999999999,Unknown,1,no_enrollment,2,STEM,7.0,0,Funded Startup,0,77,0,0,0
city_21,0.624,Male,0,Full time course,1,Unknown,2.0,-1,Unknown,0,28,1,1,1
city_21,0.624,Female,1,no_enrollment,2,STEM,12.0,2,Pvt Ltd,0,10,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,16.0,1,Funded Startup,1,65,0,0,0
city_23,0.899,Male,1,no_enrollment,2,STEM,0.0,2,Unknown,1,50,0,0,1
city_100,0.887,Male,1,no_enrollment,4,STEM,16.0,2,Funded Startup,1,212,1,0,0
city_103,0.92,Unknown,1,Full time course,2,STEM,7.0,-1,Unknown,1,17,1,1,1
city_75,0.939,Male,1,no_enrollment,3,STEM,13.0,6,Public Sector,1,161,0,0,0
city_16,0.91,Other,1,no_enrollment,2,STEM,15.0,7,Pvt Ltd,1,53,0,0,0
city_104,0.924,Male,1,no_enrollment,2,STEM,6.0,1,Funded Startup,3,150,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,20.0,7,Pvt Ltd,5,22,0,0,0
city_103,0.92,Male,0,Full time course,2,STEM,4.0,-1,Unknown,0,108,1,1,1
city_114,0.926,Other,0,Full time course,1,Unknown,8.0,6,Unknown,1,210,0,0,1
city_16,0.91,Unknown,0,no_enrollment,0,Unknown,3.0,-1,Unknown,0,278,0,1,1
city_12,0.64,Unknown,1,no_enrollment,2,STEM,11.0,3,Funded Startup,2,176,0,0,0
city_21,0.624,Male,0,Full time course,1,Unknown,8.0,-1,Unknown,0,27,0,1,1
city_16,0.91,Unknown,1,no_enrollment,2,STEM,11.0,2,Pvt Ltd,3,43,0,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,9.0,7,Pvt Ltd,1,92,0,0,0
city_41,0.8270000000000001,Male,0,no_enrollment,1,Unknown,10.0,-1,Unknown,1,109,0,1,1
city_21,0.624,Male,0,no_enrollment,0,Unknown,4.0,-1,Unknown,0,15,0,1,1
city_103,0.92,Other,1,no_enrollment,2,STEM,15.0,1,Funded Startup,1,15,0,0,0
city_21,0.624,Unknown,0,Full time course,2,STEM,0.0,-1,Unknown,0,218,1,1,1
city_16,0.91,Male,1,no_enrollment,2,STEM,10.0,4,Pvt Ltd,1,28,0,0,0
city_104,0.924,Male,0,no_enrollment,3,STEM,14.0,7,Pvt Ltd,1,53,0,0,0
city_136,0.897,Female,0,Full time course,2,STEM,4.0,7,Public Sector,1,47,0,0,0
city_103,0.92,Male,0,Full time course,2,STEM,6.0,-1,Unknown,1,36,1,1,1
city_36,0.893,Male,1,no_enrollment,1,Unknown,8.0,3,Pvt Ltd,5,110,0,0,0
city_102,0.804,Male,1,no_enrollment,3,STEM,15.0,3,Pvt Ltd,5,42,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,6.0,7,Pvt Ltd,2,42,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,5,11,0,0,0
city_62,0.645,Unknown,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,5,19,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Other,20.0,3,Pvt Ltd,3,39,0,0,0
city_103,0.92,Male,1,no_enrollment,3,Humanities,16.0,2,Pvt Ltd,2,50,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,6.0,4,Pvt Ltd,4,25,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,16.0,2,Pvt Ltd,5,18,0,0,0
city_114,0.926,Male,1,no_enrollment,2,STEM,12.0,2,Pvt Ltd,4,15,0,0,0
city_67,0.855,Male,1,no_enrollment,3,STEM,13.0,4,Pvt Ltd,4,70,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,2,48,0,1,1
city_28,0.939,Male,1,no_enrollment,3,STEM,21.0,1,Pvt Ltd,5,33,0,0,0
city_100,0.887,Male,1,no_enrollment,1,Unknown,3.0,-1,Unknown,1,91,0,1,1
city_160,0.92,Male,1,no_enrollment,2,STEM,10.0,2,Unknown,3,15,0,0,1
city_159,0.843,Male,1,no_enrollment,3,STEM,8.0,-1,Unknown,1,16,0,1,1
city_104,0.924,Male,1,no_enrollment,2,Humanities,5.0,2,NGO,1,61,0,0,0
city_103,0.92,Female,1,no_enrollment,2,Other,16.0,-1,Unknown,2,52,0,1,1
city_103,0.92,Male,0,no_enrollment,3,STEM,21.0,-1,Unknown,5,69,1,1,1
city_81,0.73,Male,0,no_enrollment,0,Unknown,1.0,-1,Unknown,0,63,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,6.0,5,Pvt Ltd,1,75,0,0,0
city_104,0.924,Male,1,no_enrollment,2,STEM,5.0,3,Pvt Ltd,1,16,0,0,0
city_91,0.691,Male,0,Full time course,1,Unknown,2.0,-1,Unknown,1,2,1,1,1
city_16,0.91,Unknown,0,no_enrollment,1,Unknown,6.0,6,Unknown,1,7,0,0,1
city_21,0.624,Unknown,1,no_enrollment,2,STEM,1.0,5,Pvt Ltd,1,142,0,0,0
city_103,0.92,Unknown,0,Full time course,3,STEM,21.0,3,NGO,2,48,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,1.0,0,Pvt Ltd,1,200,0,0,0
city_16,0.91,Unknown,0,Full time course,2,STEM,2.0,7,Pvt Ltd,0,58,0,0,0
city_83,0.923,Female,1,Full time course,3,STEM,9.0,-1,Unknown,4,101,1,1,1
city_173,0.878,Male,1,Full time course,3,STEM,5.0,3,NGO,1,26,0,0,0
city_21,0.624,Female,1,no_enrollment,3,STEM,7.0,-1,Unknown,2,84,0,1,1
city_2,0.7879999999999999,Unknown,0,no_enrollment,2,STEM,11.0,2,Pvt Ltd,5,48,0,0,0
city_104,0.924,Male,1,no_enrollment,4,STEM,9.0,3,Pvt Ltd,1,11,1,0,0
city_28,0.939,Unknown,1,no_enrollment,3,STEM,14.0,5,Pvt Ltd,2,12,0,0,0
city_75,0.939,Male,1,no_enrollment,4,STEM,21.0,4,Pvt Ltd,1,10,0,0,0
city_69,0.856,Male,1,no_enrollment,3,STEM,11.0,3,Pvt Ltd,2,94,0,0,0
city_77,0.83,Unknown,1,no_enrollment,3,STEM,9.0,3,Pvt Ltd,2,278,0,0,0
city_114,0.926,Male,1,Part time course,1,Unknown,5.0,2,Funded Startup,2,51,0,0,0
city_152,0.698,Unknown,1,no_enrollment,2,STEM,11.0,1,Pvt Ltd,5,89,0,0,0
city_61,0.913,Unknown,1,no_enrollment,3,STEM,21.0,-1,Unknown,5,40,0,1,1
city_103,0.92,Unknown,1,no_enrollment,2,STEM,3.0,7,Pvt Ltd,1,52,0,0,0
city_28,0.939,Male,1,no_enrollment,2,STEM,21.0,0,Pvt Ltd,5,24,0,0,0
city_103,0.92,Unknown,1,no_enrollment,3,Humanities,2.0,0,Public Sector,1,17,0,0,0
city_98,0.949,Male,0,no_enrollment,4,Humanities,6.0,5,Public Sector,5,127,0,0,0
city_16,0.91,Male,0,no_enrollment,1,Unknown,5.0,7,Pvt Ltd,1,198,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,5.0,1,Pvt Ltd,5,94,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,2,17,0,0,0
city_11,0.55,Unknown,0,no_enrollment,2,STEM,5.0,2,Public Sector,4,19,1,0,0
city_160,0.92,Male,0,Full time course,2,STEM,10.0,1,Pvt Ltd,3,52,0,0,0
city_103,0.92,Male,0,no_enrollment,2,Arts,1.0,3,Pvt Ltd,1,55,0,0,0
city_94,0.698,Male,0,Full time course,1,Unknown,0.0,-1,Pvt Ltd,0,18,0,1,0
city_16,0.91,Male,1,no_enrollment,2,STEM,7.0,3,Pvt Ltd,1,29,0,0,0
city_83,0.923,Male,1,no_enrollment,2,STEM,19.0,-1,Unknown,5,30,1,1,1
city_23,0.899,Male,1,no_enrollment,2,STEM,21.0,0,Early Stage Startup,1,135,0,0,0
city_114,0.926,Male,0,Full time course,1,Unknown,11.0,-1,Unknown,0,45,0,1,1
city_73,0.754,Unknown,1,no_enrollment,3,STEM,4.0,-1,Unknown,1,33,1,1,1
city_67,0.855,Male,0,Full time course,1,Unknown,0.0,-1,Unknown,0,6,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,5.0,1,Early Stage Startup,2,5,1,0,0
city_28,0.939,Male,1,Full time course,2,STEM,10.0,6,Public Sector,2,11,0,0,0
city_67,0.855,Unknown,0,Full time course,2,STEM,3.0,-1,Unknown,1,78,1,1,1
city_19,0.682,Male,1,Full time course,2,STEM,5.0,2,Pvt Ltd,1,14,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,14.0,2,Pvt Ltd,1,32,0,0,0
city_160,0.92,Male,1,Full time course,3,STEM,9.0,3,Pvt Ltd,2,47,0,0,0
city_114,0.926,Male,0,no_enrollment,1,Unknown,4.0,3,Pvt Ltd,3,40,0,0,0
city_67,0.855,Male,1,no_enrollment,3,STEM,21.0,3,Funded Startup,5,66,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,3.0,3,Pvt Ltd,2,78,1,0,0
city_75,0.939,Unknown,1,no_enrollment,2,STEM,8.0,2,Unknown,3,128,0,0,1
city_103,0.92,Unknown,0,no_enrollment,3,Humanities,2.0,2,Pvt Ltd,2,33,0,0,0
city_83,0.923,Male,1,no_enrollment,3,STEM,12.0,3,Pvt Ltd,1,105,0,0,0
city_103,0.92,Male,0,Part time course,2,STEM,4.0,2,Pvt Ltd,1,28,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,41,0,1,1
city_160,0.92,Male,1,no_enrollment,2,STEM,17.0,-1,Unknown,1,6,0,1,1
city_16,0.91,Male,0,no_enrollment,2,STEM,2.0,2,NGO,1,90,0,0,0
city_21,0.624,Unknown,1,no_enrollment,3,STEM,17.0,7,Pvt Ltd,3,134,1,0,0
city_67,0.855,Male,1,no_enrollment,3,STEM,9.0,-1,Unknown,2,43,0,1,1
city_114,0.926,Male,1,no_enrollment,3,STEM,12.0,6,Pvt Ltd,2,13,0,0,0
city_103,0.92,Female,1,no_enrollment,2,STEM,21.0,3,Pvt Ltd,5,224,0,0,0
city_57,0.866,Male,0,no_enrollment,2,Unknown,3.0,-1,Unknown,0,47,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,7.0,7,Pvt Ltd,1,86,0,0,0
city_160,0.92,Unknown,0,no_enrollment,0,Unknown,6.0,-1,Unknown,0,4,0,1,1
city_136,0.897,Male,0,Full time course,3,STEM,14.0,-1,Unknown,2,44,0,1,1
city_71,0.884,Unknown,1,no_enrollment,3,STEM,1.0,7,Unknown,1,17,0,0,1
city_103,0.92,Male,1,no_enrollment,2,STEM,8.0,7,Pvt Ltd,2,17,0,0,0
city_21,0.624,Unknown,1,Full time course,2,STEM,2.0,1,Funded Startup,2,89,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,3.0,7,Pvt Ltd,1,222,0,0,0
city_28,0.939,Male,1,no_enrollment,2,STEM,11.0,1,Pvt Ltd,5,84,0,0,0
city_83,0.923,Male,1,Full time course,2,STEM,11.0,5,Pvt Ltd,1,44,0,0,0
city_103,0.92,Female,1,Full time course,2,STEM,19.0,2,Pvt Ltd,1,292,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,9.0,3,NGO,1,52,0,0,0
city_100,0.887,Male,1,no_enrollment,2,STEM,13.0,1,Unknown,1,222,1,0,1
city_28,0.939,Male,0,no_enrollment,2,STEM,3.0,-1,Unknown,2,109,0,1,1
city_67,0.855,Male,0,Full time course,1,Unknown,2.0,-1,Unknown,1,43,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,10.0,6,Pvt Ltd,1,20,0,0,0
city_103,0.92,Male,0,no_enrollment,2,STEM,5.0,-1,Unknown,0,178,1,1,1
city_16,0.91,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,2,78,0,0,0
city_71,0.884,Male,1,no_enrollment,2,STEM,11.0,2,Pvt Ltd,1,120,0,0,0
city_21,0.624,Male,1,no_enrollment,3,STEM,4.0,4,Pvt Ltd,3,4,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,2,22,1,1,1
city_21,0.624,Unknown,1,no_enrollment,3,STEM,11.0,7,Pvt Ltd,1,17,1,0,0
city_11,0.55,Male,1,Full time course,3,Humanities,4.0,-1,Unknown,4,56,1,1,1
city_74,0.579,Unknown,0,no_enrollment,2,STEM,6.0,-1,Unknown,1,182,1,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,3.0,3,Unknown,1,24,0,0,1
city_114,0.926,Male,0,Full time course,1,Unknown,1.0,-1,Unknown,0,8,0,1,1
city_103,0.92,Unknown,1,no_enrollment,3,Other,4.0,2,Funded Startup,2,125,0,0,0
city_103,0.92,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,2,92,1,1,1
city_69,0.856,Unknown,1,no_enrollment,2,STEM,3.0,0,Pvt Ltd,2,4,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,STEM,3.0,0,Pvt Ltd,0,55,0,0,0
city_21,0.624,Unknown,1,no_enrollment,2,STEM,10.0,5,Pvt Ltd,0,51,1,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,3,Unknown,5,12,0,0,1
city_129,0.625,Male,1,no_enrollment,3,STEM,14.0,0,Pvt Ltd,0,188,0,0,0
city_104,0.924,Male,1,no_enrollment,3,STEM,16.0,7,Pvt Ltd,0,74,0,0,0
city_16,0.91,Unknown,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,3,0,1,1
city_36,0.893,Female,1,no_enrollment,3,STEM,14.0,3,Pvt Ltd,1,34,0,0,0
city_71,0.884,Unknown,1,no_enrollment,3,STEM,9.0,3,Pvt Ltd,0,180,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,1,74,0,1,1
city_160,0.92,Male,1,no_enrollment,3,STEM,21.0,3,Funded Startup,4,42,0,0,0
city_103,0.92,Unknown,1,no_enrollment,2,Humanities,3.0,-1,Unknown,1,4,0,1,1
city_16,0.91,Male,1,no_enrollment,3,STEM,21.0,3,Pvt Ltd,1,21,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,5.0,3,NGO,1,50,0,0,0
city_65,0.802,Male,1,no_enrollment,3,STEM,21.0,4,Pvt Ltd,2,158,0,0,0
city_138,0.836,Male,1,no_enrollment,2,STEM,19.0,2,Pvt Ltd,5,65,0,0,0
city_136,0.897,Male,1,no_enrollment,3,STEM,19.0,-1,Unknown,1,62,0,1,1
city_100,0.887,Male,1,no_enrollment,3,STEM,1.0,6,Pvt Ltd,1,110,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,6,Pvt Ltd,3,7,0,0,0
city_145,0.555,Male,0,no_enrollment,2,Business Degree,4.0,-1,Unknown,0,60,1,1,1
city_19,0.682,Unknown,0,Full time course,2,STEM,3.0,-1,Unknown,1,78,0,1,1
city_71,0.884,Male,1,no_enrollment,3,STEM,9.0,2,Public Sector,3,166,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,2,Funded Startup,1,51,0,0,0
city_98,0.949,Male,0,no_enrollment,3,Business Degree,21.0,5,Pvt Ltd,5,165,0,0,0
city_67,0.855,Male,1,Full time course,2,STEM,7.0,1,Pvt Ltd,1,22,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,17.0,0,Pvt Ltd,5,128,0,0,0
city_103,0.92,Male,0,no_enrollment,2,STEM,10.0,3,Pvt Ltd,1,43,0,0,0
city_98,0.949,Male,1,no_enrollment,2,STEM,17.0,-1,Unknown,1,18,0,1,1
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,3,9,0,1,1
city_16,0.91,Unknown,1,no_enrollment,2,Unknown,10.0,3,Pvt Ltd,2,38,0,0,0
city_134,0.698,Male,0,no_enrollment,2,Unknown,5.0,-1,Unknown,0,9,0,1,1
city_21,0.624,Unknown,0,no_enrollment,2,Unknown,4.0,-1,Unknown,0,23,0,1,1
city_16,0.91,Male,1,no_enrollment,4,STEM,15.0,3,Pvt Ltd,1,47,0,0,0
city_106,0.698,Unknown,1,no_enrollment,2,STEM,14.0,-1,Unknown,1,64,0,1,1
city_103,0.92,Male,0,no_enrollment,2,STEM,11.0,3,Pvt Ltd,1,46,0,0,0
city_103,0.92,Female,1,no_enrollment,2,Arts,4.0,3,Pvt Ltd,1,22,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Business Degree,21.0,-1,Unknown,5,130,1,1,1
city_136,0.897,Male,1,no_enrollment,3,STEM,8.0,4,Pvt Ltd,1,14,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,1,19,0,1,1
city_50,0.8959999999999999,Male,1,no_enrollment,3,STEM,6.0,7,Pvt Ltd,1,109,0,0,0
city_16,0.91,Male,1,Full time course,2,STEM,17.0,7,Pvt Ltd,4,61,0,0,0
city_21,0.624,Unknown,1,no_enrollment,3,STEM,16.0,4,Pvt Ltd,5,204,0,0,0
city_136,0.897,Male,1,Full time course,3,STEM,5.0,7,Pvt Ltd,1,134,0,0,0
city_138,0.836,Male,0,Part time course,3,Humanities,19.0,1,Pvt Ltd,4,20,0,0,0
city_67,0.855,Male,1,Full time course,3,Other,16.0,-1,Unknown,5,45,1,1,1
city_16,0.91,Male,1,no_enrollment,3,STEM,21.0,4,Pvt Ltd,4,20,0,0,0
city_28,0.939,Male,1,no_enrollment,2,STEM,14.0,5,Pvt Ltd,5,112,0,0,0
city_16,0.91,Unknown,0,Full time course,1,Unknown,2.0,-1,Unknown,1,29,0,1,1
city_50,0.8959999999999999,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,4,67,0,1,1
city_160,0.92,Male,1,no_enrollment,2,STEM,9.0,2,Funded Startup,2,154,0,0,0
city_114,0.926,Male,1,no_enrollment,2,Humanities,6.0,-1,Unknown,2,12,0,1,1
city_21,0.624,Unknown,0,no_enrollment,2,Unknown,0.0,3,NGO,1,58,1,0,0
city_16,0.91,Male,1,no_enrollment,1,Unknown,19.0,1,Pvt Ltd,2,74,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,21.0,7,Pvt Ltd,5,154,0,0,0
city_71,0.884,Male,1,no_enrollment,2,STEM,20.0,1,Unknown,1,155,1,0,1
city_143,0.74,Male,0,Full time course,2,STEM,7.0,-1,Unknown,0,13,1,1,1
city_138,0.836,Unknown,1,no_enrollment,1,Unknown,9.0,-1,Unknown,2,22,0,1,1
city_103,0.92,Unknown,0,no_enrollment,2,Business Degree,0.0,-1,Unknown,1,139,1,1,1
city_16,0.91,Female,1,no_enrollment,3,STEM,8.0,5,Pvt Ltd,5,268,0,0,0
city_100,0.887,Male,1,no_enrollment,1,Unknown,6.0,2,Pvt Ltd,2,104,0,0,0
city_123,0.738,Male,1,no_enrollment,2,STEM,7.0,0,Early Stage Startup,1,48,1,0,0
city_67,0.855,Male,1,Full time course,3,STEM,10.0,7,Pvt Ltd,3,14,0,0,0
city_138,0.836,Male,1,no_enrollment,2,STEM,16.0,4,Pvt Ltd,5,26,0,0,0
city_103,0.92,Unknown,0,no_enrollment,2,Business Degree,21.0,-1,Unknown,5,50,0,1,1
city_103,0.92,Male,0,Part time course,2,Humanities,2.0,-1,Unknown,2,70,0,1,1
city_103,0.92,Male,0,Full time course,2,STEM,3.0,7,Pvt Ltd,0,10,1,0,0
city_16,0.91,Male,1,no_enrollment,1,Unknown,15.0,0,Early Stage Startup,3,58,0,0,0
city_16,0.91,Male,0,Full time course,1,Unknown,2.0,3,Unknown,1,66,0,0,1
city_21,0.624,Male,1,no_enrollment,2,STEM,15.0,7,Pvt Ltd,5,5,0,0,0
city_41,0.8270000000000001,Other,0,Full time course,2,STEM,10.0,-1,Public Sector,1,50,1,1,0
city_21,0.624,Male,0,no_enrollment,2,STEM,5.0,2,Funded Startup,1,16,1,0,0
city_41,0.8270000000000001,Male,1,no_enrollment,2,STEM,21.0,5,Pvt Ltd,5,70,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,5.0,3,Pvt Ltd,1,14,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,18.0,-1,Unknown,5,12,1,1,1
city_104,0.924,Male,0,Full time course,2,STEM,3.0,-1,Unknown,2,4,0,1,1
city_103,0.92,Other,0,Full time course,2,STEM,4.0,7,NGO,1,19,0,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,8.0,2,Pvt Ltd,4,114,1,0,0
city_103,0.92,Male,1,no_enrollment,3,Humanities,21.0,-1,Unknown,4,20,1,1,1
city_103,0.92,Unknown,0,no_enrollment,2,Arts,15.0,7,Pvt Ltd,5,33,0,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,21.0,-1,Unknown,5,51,1,1,1
city_114,0.926,Male,1,no_enrollment,2,STEM,9.0,5,Pvt Ltd,0,152,0,0,0
city_160,0.92,Male,1,no_enrollment,2,STEM,11.0,3,Pvt Ltd,2,98,0,0,0
city_114,0.926,Male,1,Full time course,2,STEM,7.0,7,Pvt Ltd,1,2,0,0,0
city_19,0.682,Male,0,no_enrollment,2,STEM,5.0,-1,Unknown,1,80,0,1,1
city_11,0.55,Male,0,no_enrollment,2,STEM,5.0,-1,Unknown,0,38,1,1,1
city_23,0.899,Male,1,no_enrollment,3,STEM,6.0,-1,Unknown,1,53,0,1,1
city_70,0.698,Unknown,1,Part time course,2,STEM,6.0,4,Pvt Ltd,1,82,0,0,0
city_149,0.6890000000000001,Unknown,0,no_enrollment,1,Unknown,2.0,-1,Unknown,0,88,0,1,1
city_103,0.92,Male,1,no_enrollment,2,STEM,13.0,2,Pvt Ltd,4,84,0,0,0
city_16,0.91,Male,1,no_enrollment,2,STEM,10.0,7,Pvt Ltd,2,12,0,0,0
city_104,0.924,Other,1,Full time course,1,Unknown,4.0,0,Pvt Ltd,1,8,0,0,0
city_103,0.92,Female,1,no_enrollment,2,Other,0.0,-1,Unknown,5,86,1,1,1
city_136,0.897,Unknown,1,no_enrollment,3,STEM,3.0,1,Pvt Ltd,1,11,0,0,0
city_61,0.913,Male,1,no_enrollment,3,STEM,5.0,3,Pvt Ltd,1,40,0,0,0
city_11,0.55,Unknown,1,no_enrollment,2,STEM,4.0,1,Pvt Ltd,1,78,1,0,0
city_21,0.624,Male,1,no_enrollment,2,STEM,7.0,2,Pvt Ltd,2,140,1,0,0
city_24,0.698,Unknown,0,Full time course,1,Unknown,1.0,-1,Unknown,1,6,0,1,1
city_103,0.92,Unknown,1,no_enrollment,2,STEM,13.0,4,Pvt Ltd,1,80,0,0,0
city_65,0.802,Male,1,no_enrollment,2,STEM,21.0,1,Pvt Ltd,4,37,0,0,0
city_103,0.92,Male,0,Full time course,2,STEM,6.0,-1,Unknown,2,42,0,1,1
city_16,0.91,Male,1,no_enrollment,2,Business Degree,12.0,3,Pvt Ltd,4,10,0,0,0
city_16,0.91,Unknown,0,Full time course,1,Unknown,1.0,-1,Unknown,1,56,0,1,1
city_16,0.91,Male,0,no_enrollment,1,Unknown,3.0,-1,Unknown,1,35,0,1,1
city_16,0.91,Male,1,no_enrollment,3,STEM,21.0,-1,Unknown,1,46,0,1,1
city_176,0.764,Male,1,no_enrollment,2,STEM,6.0,-1,Unknown,1,7,1,1,1
city_104,0.924,Male,0,no_enrollment,3,STEM,21.0,3,Public Sector,4,92,0,0,0
city_103,0.92,Male,1,no_enrollment,2,Business Degree,6.0,0,Pvt Ltd,1,37,0,0,0
city_16,0.91,Unknown,1,no_enrollment,4,STEM,21.0,7,Pvt Ltd,5,35,1,0,0
city_23,0.899,Unknown,1,no_enrollment,2,STEM,5.0,7,Unknown,1,84,0,0,1
city_103,0.92,Male,1,no_enrollment,3,Other,18.0,-1,Unknown,1,136,0,1,1
city_21,0.624,Male,1,no_enrollment,2,STEM,5.0,1,Pvt Ltd,0,24,1,0,0
city_103,0.92,Male,1,no_enrollment,2,STEM,9.0,1,Pvt Ltd,1,18,1,0,0
city_21,0.624,Male,1,no_enrollment,3,STEM,7.0,3,Pvt Ltd,1,48,0,0,0
city_16,0.91,Unknown,1,no_enrollment,1,Unknown,21.0,3,Pvt Ltd,5,77,0,0,0
city_103,0.92,Male,0,no_enrollment,2,STEM,7.0,2,Pvt Ltd,5,31,0,0,0
city_160,0.92,Male,1,no_enrollment,1,Unknown,12.0,3,Pvt Ltd,2,74,0,0,0
city_16,0.91,Male,1,no_enrollment,3,STEM,21.0,2,Pvt Ltd,5,24,1,0,0
city_136,0.897,Female,1,no_enrollment,2,STEM,8.0,1,Early Stage Startup,1,8,0,0,0
city_114,0.926,Male,0,no_enrollment,1,Unknown,6.0,5,Unknown,1,34,0,0,1
city_103,0.92,Female,1,no_enrollment,2,Arts,3.0,2,Unknown,1,90,0,0,1
city_70,0.698,Unknown,1,Full time course,2,STEM,5.0,1,Pvt Ltd,2,46,0,0,0
city_26,0.698,Male,1,Part time course,2,STEM,5.0,3,Pvt Ltd,2,112,0,0,0
city_83,0.923,Male,1,no_enrollment,2,STEM,10.0,-1,Unknown,1,61,1,1,1
city_57,0.866,Male,1,no_enrollment,2,Other,21.0,-1,Unknown,5,104,0,1,1
city_23,0.899,Female,1,no_enrollment,2,Other,21.0,-1,Unknown,5,178,0,1,1
city_103,0.92,Male,1,no_enrollment,2,Humanities,21.0,7,Pvt Ltd,4,40,0,0,0
city_114,0.926,Male,1,no_enrollment,3,STEM,10.0,1,Pvt Ltd,5,21,0,0,0
city_160,0.92,Male,0,Full time course,2,STEM,5.0,-1,Unknown,1,78,1,1,1
city_19,0.682,Male,1,no_enrollment,2,STEM,9.0,5,Public Sector,3,28,0,0,0
